144.96846,-37.809399,7,3667.357143
144.964459,-37.810574,5,803.8571429
144.959523,-37.812012,2,174.3571429
144.972021,-37.810489,2,131.7857143
144.969261,-37.811303,7,3566.714286
144.965913,-37.812381,5,637
144.971832,-37.812872,4,1480.714286
144.970334,-37.813205,2,122.2857143
144.966216,-37.814416,1,524.4285714
144.974263,-37.814408,1,624.2857143
144.970415,-37.815417,2,177
144.968458,-37.816004,1,304.5
144.95731,-37.819432,5,850.4285714
144.972482,-37.815832,1,910.2142857
144.962943,-37.814172,7,159.2857143
144.9627,-37.812853,7,3674.642857
144.960121,-37.81943,0,6241.142857
144.956671,-37.812712,1,344.4285714
144.957207,-37.82001,4,1271.071429
144.974624,-37.815209,1,517.7333333
144.957893,-37.819263,6,1029.428571
144.956625,-37.820181,5,651.1071429
144.95993,-37.805365,0,5582.642857
144.966435,-37.795893,0,5568.214286
144.966222,-37.795113,0,7150.214286
144.968644,-37.798496,3,1264.642857
144.968748,-37.806746,1,372.0714286
144.969387,-37.80299,3,540.8571429
144.970564,-37.796156,3,4723.071429
144.974203,-37.795449,1,647.2142857
144.974434,-37.795476,1,521.7142857
144.970591,-37.797981,2,6.071428571
144.971859,-37.798672,6,1061.785714
144.974168,-37.801108,3,1767.5
144.969341,-37.79651,3,2303.142857
144.971327,-37.796513,3,2909.571429
144.958734,-37.799713,7,4077.285714
144.955825,-37.803879,1,2261.428571
144.954453,-37.803725,1,317.9285714
144.955356,-37.805674,1,563.5
144.948409,-37.804319,4,1239.821429
144.947349,-37.802943,5,1072.928571
144.944428,-37.802616,2,120.4285714
144.942604,-37.802421,2,159.5
144.942263,-37.802381,2,462.3571429
144.946168,-37.801795,5,779.8928571
144.952754,-37.801416,7,3719.785714
144.955727,-37.800589,7,3397.714286
144.946119,-37.798296,0,4662.357143
144.943324,-37.796111,5,789.7857143
144.94255,-37.796309,4,1349.285714
144.942766,-37.794486,3,3366.714286
144.931942,-37.794556,3,1315.071429
144.939444,-37.796806,3,1459.857143
144.9373,-37.799445,7,5788.785714
144.938287,-37.797265,0,6250.9
144.93697,-37.797033,5,887.8571429
144.938669,-37.797042,0,214.2142857
144.941455,-37.795904,7,4054.071429
144.941553,-37.797625,6,1257.357143
144.942114,-37.805177,1,305.8571429
144.942114,-37.805177,1,3755.071429
144.945324,-37.80581,1,486.2142857
144.945119,-37.805787,5,552.6428571
144.948083,-37.805834,1,315.1428571
144.945211,-37.806165,2,280.8571429
144.952139,-37.807776,1,300.1428571
144.942986,-37.806745,2,198.2142857
144.944246,-37.807877,1,1039.142857
144.944246,-37.807877,1,459.3571429
144.945936,-37.807828,2,570.2857143
144.944495,-37.806368,1,3230.714286
144.944495,-37.806368,1,5430
144.945667,-37.8085,2,155.5714286
144.94485,-37.809258,1,493.0714286
144.955584,-37.799705,7,4449
144.968967,-37.807449,7,5415.428571
144.958828,-37.808774,7,3970.142857
144.930844,-37.801716,3,3163.714286
144.928002,-37.794885,2,482.2142857
144.930063,-37.794524,2,132.2142857
144.930063,-37.794524,2,103.7142857
144.930478,-37.797832,4,1061.142857
144.928291,-37.796994,2,145.5
144.928765,-37.79596,2,250.3571429
144.926633,-37.793682,7,3871.285714
144.926633,-37.793682,3,2078.142857
144.924091,-37.793295,5,726.8571429
144.926486,-37.793005,3,1645.857143
144.919218,-37.793668,4,3529.142857
144.919218,-37.793668,4,1822.285714
144.91991,-37.791283,7,3400.428571
144.918876,-37.795107,2,69.21428571
144.918876,-37.795107,2,1474.928571
144.923282,-37.796549,0,5899.571429
144.98856,-37.813229,1,1004.214286
144.988188,-37.813369,1,481.2857143
144.983315,-37.812827,1,299.8571429
144.981687,-37.818537,5,1089.285714
144.980032,-37.816938,2,68.28571429
144.981133,-37.817579,2,226.4285714
144.970949,-37.826196,1,513.4285714
144.970949,-37.826196,1,277.8571429
144.970372,-37.829554,1,7194.714286
144.969246,-37.826157,1,417.8571429
144.972442,-37.826776,1,443.3571429
144.985433,-37.835051,4,1244.285714
144.983526,-37.837857,6,733
144.979689,-37.835083,3,1618.714286
144.97858,-37.835794,5,897
144.987726,-37.830837,0,6007.357143
144.984522,-37.830615,6,1139.357143
144.984522,-37.830615,4,309.7857143
144.95317,-37.796945,2,67.64285714
144.953231,-37.796305,1,511.5
144.957289,-37.795594,1,284.6428571
144.952556,-37.795627,3,1585.571429
144.952556,-37.795627,2,54
144.954017,-37.794992,1,416.7142857
144.953854,-37.794605,1,317.5
144.955711,-37.794098,1,377.5
144.957485,-37.794373,1,114.9285714
144.956661,-37.793504,1,453.4285714
144.956661,-37.793504,1,572.5714286
144.956627,-37.792881,1,470.5
144.957626,-37.781433,5,993.2142857
144.957541,-37.781703,0,6097.6875
144.958402,-37.779841,2,78.21428571
144.979085,-37.816836,1,307.75
144.944586,-37.815084,7,3096.142857
144.961104,-37.791585,5,598.7142857
144.957176,-37.796895,1,412
144.946093,-37.808106,2,162.8571429
144.98456,-37.830434,4,1250.785714
144.98191,-37.836576,7,3540.714286
144.980112,-37.836288,3,4995.928571
144.945324,-37.81954,2,223.0714286
144.945324,-37.81954,2,256.4285714
144.950151,-37.82228,3,3166.571429
144.932528,-37.791089,2,136.8571429
144.931832,-37.794234,7,4550.928571
144.930177,-37.794023,2,208.3571429
144.933357,-37.790389,2,102.7142857
144.933357,-37.790389,2,241.4285714
144.929972,-37.789754,2,256.5
144.930688,-37.792667,2,238.2142857
144.930688,-37.792667,7,3413.769231
144.926599,-37.790665,3,1598.714286
144.934382,-37.790228,1,576.9285714
144.934382,-37.790228,1,1002.571429
144.92869,-37.790644,2,96
144.945459,-37.820055,2,153.7142857
144.931504,-37.790797,2,3692.071429
144.93133,-37.792953,3,1644.285714
144.935392,-37.791678,2,1335.642857
144.935301,-37.792159,2,1314.071429
144.935075,-37.793349,5,916.6428571
144.935075,-37.793349,2,32.92857143
144.940488,-37.794534,1,313.5
144.93553,-37.815792,1,335.7857143
144.93553,-37.815792,1,3583.642857
144.9392778,-37.78816459,100,200
144.9666384,-37.81425914,100,200
144.9672913,-37.81488558,100,200
144.9712665,-37.80606846,100,200
144.9624226,-37.81188478,100,200
144.9681682,-37.81015764,100,200
144.954862,-37.81697414,100,200
144.9524686,-37.81012812,100,200
144.9537615,-37.80316637,100,200
144.9669864,-37.80523073,100,200
144.9598733,-37.81044788,100,200
144.9638892,-37.81045241,100,200
144.9685511,-37.81456878,100,200
144.969174,-37.81438513,100,200
144.9782591,-37.80880647,100,200
144.9752592,-37.80970867,100,200
144.9757295,-37.81097571,100,200
144.9831973,-37.81406671,100,200
144.9671211,-37.82093997,100,200
144.9476715,-37.80355385,100,200
144.9846649,-37.81144878,100,200
144.9689811,-37.79591553,100,200
144.9693347,-37.80257665,100,200
144.9453995,-37.79405127,100,200
144.9443135,-37.79630846,100,200
144.9416145,-37.79421695,100,200
144.9272957,-37.79321095,100,200
144.9283621,-37.79480874,100,200
144.9680725,-37.81470119,100,200
144.9768091,-37.83530769,100,200
144.985627,-37.84074736,100,200
144.9860094,-37.83862705,100,200
144.9572884,-37.79831113,100,200
144.9742219,-37.80911373,100,200
144.9664868,-37.8164849,100,200
144.9546975,-37.80031213,100,200
144.953398,-37.82197739,100,200
144.9644259,-37.81395251,100,200
144.947581,-37.785786,100,200
144.9603983,-37.80041071,100,200
144.9175343,-37.81373844,100,200
144.9563091,-37.78191713,100,200
144.9872757,-37.81169299,100,200
144.965786,-37.789189,100,200
144.9619678,-37.78408644,100,200
144.9619826,-37.78343039,100,200
144.9571585,-37.8075002,100,200
144.9694063,-37.80209538,100,200
144.9701473,-37.79590798,100,200
144.9719976,-37.80176908,100,200
144.9654639,-37.80776441,100,200
144.9741079,-37.82552398,100,200
144.976285,-37.8342561,100,200
144.9822278,-37.84852018,100,200
144.9688362,-37.82166846,100,200
144.9683378,-37.82181246,100,200
144.9684696,-37.82128063,100,200
144.9693325,-37.82411377,100,200
144.9811422,-37.83524295,100,200
144.912143,-37.79080826,100,200
144.9529447,-37.81816331,100,200
144.9723266,-37.81072571,100,200
144.9759523,-37.81439936,100,200
144.9560344,-37.79731362,100,200
144.9643303,-37.80998522,100,200
144.9679167,-37.81600147,100,200
144.9752368,-37.81291788,100,200
144.9744236,-37.81323717,100,200
144.9823368,-37.80934446,100,200
144.9566658,-37.82184609,100,200
144.9526359,-37.7990921,100,200
144.9568462,-37.81361477,100,200
144.9563182,-37.81223565,100,200
144.957894,-37.81414942,100,200
144.9881563,-37.821674,100,200
144.9834029,-37.81949216,100,200
144.9513712,-37.78444493,100,200
144.9665514,-37.82381332,100,200
144.9543524,-37.82524551,100,200
144.9522883,-37.82490405,100,200
144.9534781,-37.82425743,100,200
144.9138229,-37.83107464,100,200
144.9134158,-37.82928449,100,200
144.9659891,-37.82022458,100,200
144.9672529,-37.82660454,100,200
144.9669368,-37.8271768,100,200
144.9759015,-37.8101141,100,200
144.9688373,-37.82199473,100,200
144.9737264,-37.81124666,100,200
144.9665427,-37.81507548,100,200
144.9570555,-37.81218387,100,200
144.9497943,-37.8248874,100,200
144.9710495,-37.82163812,100,200
144.9746862,-37.82334716,100,200
144.9573129,-37.82357611,100,200
144.9762683,-37.80875228,100,200
144.9687406,-37.81769212,100,200
144.969899,-37.81748314,100,200
144.9689636,-37.81785166,100,200
144.9839701,-37.81886627,100,200
144.9416179,-37.81521788,100,200
144.9356553,-37.81423185,100,200
144.9458233,-37.81585723,100,200
144.9467817,-37.82099568,100,200
144.9391369,-37.81505666,100,200
144.9381238,-37.81392563,100,200
144.983803,-37.82472527,100,200
144.9422837,-37.81529255,100,200
144.943475,-37.81651773,100,200
144.9375889,-37.81161637,100,200
144.9421023,-37.82335227,100,200
144.9271087,-37.7925235,100,200
144.9229721,-37.78784733,100,200
144.9548973,-37.79888925,100,200
144.9489085,-37.82218182,100,200
144.9484967,-37.82137443,100,200
144.9512548,-37.8224996,100,200
144.9513789,-37.82113713,100,200
144.9368337,-37.81169454,100,200
144.9784872,-37.82204561,100,200
144.9787358,-37.8209086,100,200
144.9775911,-37.82132521,100,200
144.9818348,-37.82311,100,200
144.9716907,-37.80355181,100,200
144.9706399,-37.80343156,100,200
144.9682974,-37.82393038,100,200
144.9681744,-37.82426618,100,200
144.967451,-37.82397337,100,200
144.9676827,-37.82383279,100,200
144.9693425,-37.8230135,100,200
144.9679921,-37.8199901,100,200
144.9731467,-37.81806108,100,200
144.9715426,-37.81841988,100,200
144.9729518,-37.82078871,100,200
144.9717961,-37.82060514,100,200
144.9730173,-37.81160618,100,200
144.9894008,-37.82389927,100,200
144.983641,-37.81656518,100,200
144.9414521,-37.79883453,100,200
144.9238371,-37.79823588,100,200
144.9361908,-37.794964,100,200
144.9307102,-37.79391401,100,200
144.9258377,-37.79972705,100,200
144.9538342,-37.79061743,100,200
144.9500483,-37.79420608,100,200
144.9516678,-37.78126843,100,200
144.9611152,-37.78701617,100,200
144.9846698,-37.81895449,100,200
144.9736284,-37.8320734,100,200
144.9734419,-37.830208,100,200
144.9766551,-37.82756359,100,200
144.9808504,-37.83066316,100,200
144.9866711,-37.82046937,100,200
144.9644746,-37.82434374,100,200
144.9649791,-37.82469241,100,200
144.965169,-37.82482319,100,200
144.9646753,-37.82449822,100,200
144.935684,-37.81218812,100,200
144.973742,-37.81215728,100,200
144.9734338,-37.81276211,100,200
144.9723301,-37.80957622,100,200
144.9561187,-37.81163844,100,200
144.9626701,-37.80977593,100,200
144.9616906,-37.81059924,100,200
144.9631007,-37.810893,100,200
144.9081907,-37.78691058,100,200
144.9149026,-37.78346512,100,200
144.92906,-37.78727262,100,200
144.9673225,-37.81495435,100,200
144.9817863,-37.84626312,100,200
144.9156071,-37.79483753,100,200
144.9890626,-37.81299207,100,200
144.9687501,-37.79765899,100,200
144.9546961,-37.81112229,100,200
144.9108221,-37.78230979,100,200
144.9510658,-37.79867372,100,200
144.9695202,-37.81099756,100,200
144.9701331,-37.81020539,100,200
144.9676695,-37.7991305,100,200
144.9234757,-37.82623131,100,200
144.9816257,-37.84139967,100,200
144.9804557,-37.81296163,100,200
144.980555,-37.81454075,100,200
144.9537803,-37.79787433,100,200
144.9592769,-37.82021027,100,200
144.95404,-37.82221828,100,200
144.9604268,-37.81917988,100,200
144.9676816,-37.8169549,100,200
144.9693866,-37.81648541,100,200
144.9670648,-37.8179063,100,200
144.9306133,-37.8083471,100,200
144.9232874,-37.80687252,100,200
144.9753737,-37.80857613,100,200
144.9752476,-37.80923186,100,200
144.9563897,-37.79930717,100,200
144.9641567,-37.79739396,100,200
144.9609952,-37.79828923,100,200
144.9540279,-37.81338543,100,200
144.9558238,-37.81239617,100,200
144.964453,-37.80807954,100,200
144.9627497,-37.81053718,100,200
144.9637893,-37.8100167,100,200
144.9657146,-37.81068919,100,200
144.9657613,-37.80314806,100,200
144.9658631,-37.80251642,100,200
144.9715141,-37.79833187,100,200
144.9730593,-37.8002735,100,200
144.9734622,-37.80985262,100,200
144.9432908,-37.799947,100,200
144.9409635,-37.79977136,100,200
144.9403683,-37.79970512,100,200
144.9716965,-37.7934377,100,200
144.9631898,-37.80715854,100,200
144.9088248,-37.83149186,100,200
144.9424298,-37.80738236,100,200
144.9794713,-37.81446049,100,200
144.9785597,-37.81400213,100,200
144.9584257,-37.82096278,100,200
144.9797203,-37.82424569,100,200
144.9715219,-37.80460262,100,200
144.9582989,-37.81250776,100,200
144.9474963,-37.81617605,100,200
144.9646222,-37.82161876,100,200
144.9644567,-37.82151575,100,200
144.9577342,-37.81320116,100,200
144.9774009,-37.81147667,100,200
144.9645268,-37.79950659,100,200
144.9629811,-37.8201763,100,200
144.9624614,-37.82197455,100,200
144.9679371,-37.81773524,100,200
144.9690704,-37.81761073,100,200
144.947291,-37.82320524,100,200
144.9813834,-37.80973741,100,200
144.9850894,-37.83153645,100,200
144.9638551,-37.8135912,100,200
144.9643735,-37.81331273,100,200
144.9627609,-37.80279197,100,200
144.9837001,-37.81097107,100,200
144.9835069,-37.81329216,100,200
144.9844357,-37.81189681,100,200
144.9692339,-37.81076861,100,200
144.9616737,-37.81615807,100,200
