Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16,Var17,Var18,Var19,Var20,Var21,Var22,Var23,Var24,Var25,Var26,Var27,Var28,Var29,Var30,Var31,Var32,Var33,Var34,Var35,Var36,Var37,Var38,Var39,Var40,Var41,Var42,Var43,Var44,Var45,Var46,Var47,Var48,Var49,Var50,Var51,Var52,Var53,Var54,Var55,Var56,Var57,Var58,Var59,Var60,Var61,Var62,Var63,Var64,Var65,Var66,Var67,Var68,Var69,Var70,Var71,Var72,Var73,Var74,Var75,Var76,Var77,Var78,Var79,Var80,Var81,Var82,Var83,Var84,Var85,Var86,Var87,Var88,Var89,Var90,Var91,Var92,Var93,Var94,Var95,Var96,Var97,Var98,Var99,Var100,Var101,Var102,Var103,Var104,Var105,Var106,Var107,Var108,Var109,Var110,Var111,Var112,Var113,Var114,Var115,Var116,Var117,Var118,Var119,Var120,Var121,Var122,Var123,Var124,Var125,Var126,Var127,Var128,Var129,Var130,Var131,Var132,Var133,Var134,Var135,Var136,Var137,Var138,Var139,Var140,Var141,Var142,Var143,Var144,Var145,Var146,Var147,Var148,Var149,Var150,Var151,Var152,Var153,Var154,Var155,Var156,Var157,Var158,Var159,Var160,Var161
0,160.61272938851,214.701442985238,217.877586050426,13.2829563557007,181.093366590791,128.991564897853,219.782255198074,189.018906808041,184.511956544304,214.608878183137,205.698306720208,167.817499970562,164.886362147413,216.401130064834,28.4942297424063,112.69295432212,201.987941007644,139.646739649462,191.989736391352,158.543454480934,176.419129067166,68.0234179629868,52.9372339229468,105.752929074616,126.14368681388,203.781238971687,191.431646347153,58.9502451785972,189.202983743382,186.471072347055,226.118197717385,140.982911421732,108.138332186845,80.9588072157146,95.1076193291904,27.9083159037874,77.005040916074,205.929935197113,188.074619876662,146.382912436107,157.668598331817,218.825166094799,216.290049861834,191.080445927891,164.15106645497,20.0304965446778,31.3912053726849,70.6082499624315,169.338300798763,123.430895786568,71.9991554224754,121.439258872092,110.78781118281,30.5685508297467,41.2658860745401,171.072331544101,211.84983659271,34.0341293336339,149.813307825444,201.972017147826,26.6594639670864,193.555184794995,180.286850826659,206.448294643732,207.198556997228,204.785110419528,211.132662645696,140.456903992908,199.207353841201,188.34088746662,29.290683938835,86.5549785131575,216.274804480273,196.425720898752,57.6303471355165,21.3796012084405,42.3472696949965,65.6065011483685,199.32859841684,216.945633203225,218.987616508941,146.780046381796,217.513025882787,210.831771995506,21.4847891054779,83.4222046270575,173.542998210132,111.392860682677,39.8150241385213,136.219074691903,53.2689098193565,222.39987588448,110.191568354335,61.697064791571,165.061291851982,191.320783415218,206.189446831087,159.269473603683,221.27278588842,212.928975915182,187.37771557284,207.667420657834,104.812245612364,189.018046311908,189.028897711604,131.666416924758,163.007808922754,116.221076220677,158.215772391532,84.6897589774943,145.447024768958,205.484818602036,221.058041502955,190.996981845276,205.911489834264,122.368413775999,223.604596450353,201.036096659922,206.289924199034,200.89499651579,220.020282734366,195.69097032365,187.052819318474,193.620640837099,158.049727489924,88.7873559957706,218.288720640735,203.842351888618,49.7030024806209,182.778653358163,196.865189048488,215.318232536253,137.386364851078,22.7721585797555,42.3543227505884,213.901273850717,212.339283182371,70.8845270870389,215.002331236465,31.623884854686,212.379059979356,220.287926277818,212.068244978524,208.803606531436,209.231446747176,32.8578151956538,104.844555495862,189.155578848121,133.622389275068,219.449574727521,216.899844329018,25.2738107863597,102.716795475557,135.773379948737,132.179899059443,154.40067748787,224.683022174162,204.448436263985,202.258097153701,49.3654843988363
160.61272938851,0,41.7838844881999,44.9595587768273,172.544409106931,16.1934198462491,18.0560095230583,46.8643197466885,17.796789874926,16.2488545589263,41.6910587177042,32.7811783377458,9.92519424876183,10.9717941443439,43.4833734251263,164.348519196626,329.171702740745,29.0706338135042,12.2212319129103,20.3536566303218,10.4398630426073,13.5271524664783,284.284359660559,269.53922705883,323.485039215868,23.6609305294202,30.8644102196032,20.8681521515981,255.953085859462,19.7983490718153,18.7629814007242,53.1996726707373,23.5214569796386,39.4535029433351,67.0563905140143,60.5339969835444,169.807719678786,73.1651669441277,33.0132127654863,16.8147188450583,12.2777921156866,9.27283688954765,45.9069551767745,43.372418873575,18.7818959635158,13.5463831591985,175.89998401974,152.112827364824,266.720239647655,11.5042542301559,27.0784147186835,86.887630838705,26.496330698136,35.8357235770093,203.396101497918,234.484447176716,12.6327619716861,38.9325197330744,197.167099679351,9.81385501210107,29.5390625416332,167.420159827726,20.8114741670193,15.9409244551498,33.5315238846255,34.2814527785059,31.8680112981302,38.2151379778938,13.2247500680981,26.4622465140489,17.8941771872974,149.774104519162,300.769567769819,43.3570333423282,24.7742673853889,189.550890016597,160.653702606738,137.683599189308,87.3869061380734,26.5910961361048,44.0276542571065,46.0695360751133,7.25353454088537,44.5952015846065,37.9145276270905,169.901671543255,68.3114124336279,10.7584562773184,37.041137705109,136.794115972135,15.578142129707,132.170843342323,49.4816311372194,37.8093904751447,276.777648723939,9.11292906378529,22.0855580954207,33.2724296018298,10.7583030757077,48.354536308411,40.0113932544038,20.0231711825958,34.7502439478917,319.156765610348,19.2923353539557,19.0290142434498,20.8403931550787,4.36600671493567,39.2080882622905,10.7646046599574,302.387873967171,12.5628409906759,32.5675935646125,48.1398450831743,21.6627462847416,32.9941004834075,30.4426552257637,50.6864290270614,28.1196118825074,33.3726556668783,27.9779700458185,47.1021298093177,23.6570798326397,17.0041674720575,21.0605047700202,7.84693941635165,306.359895510933,45.370345409277,30.925059192722,134.316010912704,20.1581323973566,24.0998718284496,42.4002680883788,14.5340476284507,155.11272272018,252.048492141387,40.9839086636007,39.4219711554834,91.3293861191826,42.0843087956143,217.315625240108,39.4614193256008,47.3699135024636,39.1509571153765,35.8863669957692,36.3140380653276,129.450177435699,42.1427612285812,23.3970449979402,23.5763270119884,46.5315281229298,43.9821263512944,157.791867131923,45.8185406550923,17.482088717145,17.8228017933491,18.5318975319381,51.7646324444598,31.5312643867907,29.3298263244846,121.784746227416
214.701442985238,41.7838844881999,0,2.14787277848357,242.019509559751,32.1673084533344,85.1956050790991,3.10822221324276,24.0457781948299,28.5478374767795,1.14542863639572,7.5069531556175,45.2853022926614,48.1820557075475,1.62275086992948,233.807585478876,398.641007295945,11.065132709496,77.4042332804488,21.078150201201,54.6647179124399,36.6429303916668,353.752992463781,339.007168779081,392.948124024333,86.914468818068,9.27563107189359,21.6273019139953,325.407214805605,23.8616196047054,26.5940780407438,8.426877230304,72.0699496729385,104.919625150669,135.407018680578,129.566642687632,239.281552518905,138.651552185445,7.32653218434081,25.0843578529984,66.6700598054755,55.8980566619777,2.6062685487294,1.60731622897625,22.0189469447857,48.9098174418091,245.376605355481,221.590444246662,336.172652780996,43.8142699004175,89.6265180428784,156.369012431272,91.6186969444096,103.675499213762,272.866401599216,303.953589351582,41.9795436730181,3.64889981147867,266.642087546253,63.2544581791752,11.4335100671115,236.895268513329,19.4989715212136,32.7680545860661,6.97566352249772,6.0529779175022,9.19512072341637,3.67404999833555,72.6040692802456,13.8581962554282,24.7146003611967,219.252750776335,370.241148549349,1.39243237792614,16.6797373112222,259.024635867251,230.122412733929,207.160167364821,156.144274217329,13.7254802633249,2.43904412130108,2.74317016221489,66.2799813281989,1.53861731809004,3.29680407375495,239.376243793825,136.952564671247,39.5316209590757,106.525077794821,206.272423936944,78.2980420797765,201.649624916441,5.29319237244834,105.062183675673,346.243406042074,48.1420676171801,21.7413343843845,6.86519729227366,53.78333025679,3.8601345477062,1.60233557465159,25.6791563385866,5.41177476874962,388.616457829685,24.0348920791734,24.0280581485307,81.3985799145982,50.0714874382854,108.691269875135,54.8537243210299,371.85364578355,67.6135017697869,7.64360889703793,3.52426293005526,22.0646100007491,7.28523503020395,99.898671054034,6.01662699802579,12.1904502789184,7.56467550527165,12.3324990112549,3.15620171059965,17.383808346818,26.1005524274613,19.4323652157096,55.0172264925371,375.828371249844,3.37339490227846,9.2947665792035,203.759486026177,30.3072369110547,16.1876575260225,2.78793900428264,75.839227412034,224.58808754143,321.522431301963,1.89461682651026,3.50287386272789,160.809714172675,2.77227292062085,286.789158449848,2.71225041963824,3.36534125330908,2.07444867513147,5.2141478172763,5.18842078182484,197.217953253559,108.222791918274,24.2167335542189,79.4350730371779,3.0510514514288,1.68742436503591,227.267376935614,113.539296369477,79.4922117423339,85.9735723573042,61.5325793600657,6.99172091231321,8.81788532673321,10.8060656315004,191.262909209784
217.877586050426,44.9595587768273,2.14787277848357,0,245.695801327511,35.8371898134818,88.8654864392466,1.627566577704,27.7039468127459,32.2104379431074,2.25853131294698,11.0246377269384,48.9551836528089,51.851937067695,1.37696070450971,237.483877246636,402.317299063705,14.7350140696435,81.0741146405963,24.7503741097948,58.3251024545618,40.3034734264776,357.429284231542,342.683460546841,396.624415792094,90.5843501782156,12.94139714423,25.2905355015248,329.083506573366,27.5197884334905,30.2522372055522,6.64701479951774,75.739831033086,108.591271375339,139.079061190589,133.240560303884,242.957844286665,142.322860117753,10.7943988486595,28.6499609690184,70.339941165623,59.5679380221252,1.48421072278004,1.40982004252867,25.6462253446296,52.5714684387229,249.052897123241,225.266736014423,339.848944548757,47.484151260565,93.2963994030259,160.041547881583,95.2885783045571,107.34538057391,276.542693366976,307.629881119342,45.6494250331656,5.35329081151388,270.318379314013,66.9243395393227,14.8155561906124,240.571560281089,23.1675866389577,36.4360365826084,10.2760159086257,9.52407114275278,11.9370907390826,5.96047019032892,76.273950640393,17.5163648733442,28.3844817213442,222.92802156204,373.917440317109,1.4994419525169,20.2967411385508,262.700927635012,233.798704501689,210.836459132581,159.820565985089,17.394095381069,0.998776903174332,2.00183386605523,69.9498626883464,0.771076519519006,5.91816606705129,243.052535561585,140.62294471593,43.2015023192231,110.194959154968,209.948033015013,81.9679234399239,205.324760385201,3.81979596890233,108.73206503582,349.919697809834,51.8119489773275,25.4112061852301,10.5448534370318,57.4532116169375,2.43713507435449,3.85317745515472,29.345229412222,9.05963217224326,392.292749597446,27.7161696209516,27.6938147677595,85.0684612747457,53.7413687984329,112.361151235283,58.5236056811774,375.52993755131,71.2833831299344,11.2405719823923,2.87842216450678,25.7344913621986,10.8134024095111,103.568552414182,4.13377115540794,15.6905024949028,10.4716055189627,15.827629507033,2.41813204270332,21.083419544822,29.7704337876088,23.102246575857,58.6871078526847,379.504663017604,2.13637629573066,12.8803953736685,207.433263492736,33.9771182712022,19.85753888617,2.2924542964493,79.5091087721815,228.26437930919,325.198723069723,2.82515047801053,4.3878062965571,164.48330316206,3.15215166782609,290.465450217608,4.37881162902612,1.42425401108909,4.80193739330835,7.94603504378671,7.58514286047249,200.89424502132,111.892708019144,27.8866149143663,83.0998800807984,2.02515571316951,2.12651324796677,230.943668703374,117.209177729624,83.1620835431795,89.6434537174517,65.2024607202132,5.21198413080618,12.2755065097249,14.4822686443631,194.938663270293
13.2829563557007,172.544409106931,242.019509559751,245.695801327511,0,172.771796779312,120.631430750929,211.395815818857,180.632467428824,176.125517165087,206.22243880392,197.311867340991,159.433789486598,156.503069256034,208.014690685617,25.7625061266331,130.486625060591,193.601818189028,131.448858881848,183.606443287151,150.118450762802,168.032689687949,86.0181645198479,70.7275861065794,124.452876750987,117.760413040672,195.39479959247,183.045206967928,72.8999755549252,180.816544364165,178.084632967838,217.731758338168,132.597738287089,99.8090303666488,73.4250314795426,86.9271634724578,29.1103437244044,69.216147346512,197.543495817896,179.688180497445,137.999163821998,149.347028520338,210.438726715582,207.903610482617,182.694006548674,155.764627075753,16.1770836001826,23.3154712449556,84.5706427627936,161.016711868681,115.04762201336,64.4579768958487,113.055984885627,102.639058483651,29.2687966888108,45.4365053657179,162.686208725046,203.463397213493,30.3879795231394,141.430005163673,193.585577768609,23.8224076880628,185.168745415772,171.900411447442,198.061855264515,198.812117618011,196.398671040311,202.746223266479,132.0736302197,190.820914461984,179.957622614673,23.4232505433101,104.33661992536,207.888365101048,188.039281519535,63.0765275532615,19.1337735894842,34.2819167519093,58.0310439918322,190.942120480961,208.559193824008,210.601177129723,138.396753489983,209.12658650357,202.445332616289,16.7755121930515,75.2352619301718,165.159724436923,103.194980977003,31.1443386676022,127.859501794942,43.6181398470621,214.013436505263,102.038758147952,77.7454862590582,156.73559283764,182.93750964201,197.80300745187,150.883667873597,212.886346509203,204.542536535965,178.991276193622,199.280981278617,120.124603145467,180.634772538699,180.642458332387,123.283124350225,154.624516030942,108.023195877838,149.88803218388,103.386388099027,137.063732193991,197.099328904621,212.671602123738,182.613708072067,197.525050455047,114.165469100711,215.218157071136,192.649657280705,197.903484819817,192.508538017969,211.633843355149,187.307696550441,178.731230388391,185.234518018483,149.712722128703,107.688532439361,209.902281261518,195.455912509401,36.8893843485611,174.395418246063,188.480332472275,206.931793157036,129.064833700708,14.8421263404042,56.8456468781959,205.5148344715,203.952843803154,63.2860390390611,206.615891857248,39.0762920997197,203.992620600139,211.901486898601,203.681805599307,200.417167152219,200.845007367959,28.58080322849,96.4612624987168,180.829932409939,125.235949895851,211.063135348304,208.513404949801,14.6220220810018,94.5639852691751,127.351541199448,123.976953323081,146.25194390819,216.296582794945,196.061996884768,193.874823380493,39.8647820753573
181.093366590791,16.1934198462491,32.1673084533344,35.8371898134818,172.771796779312,0,50.0271618026373,35.3008828570485,7.39055575196934,6.01002075086695,30.1276218263282,21.2177429361306,11.3452857857828,16.471858098688,31.9199365337491,197.961680902369,362.762445999638,17.507199366783,41.5406975530914,7.84608159761095,23.9824215064581,8.10742665683193,317.875102919452,303.129970317722,357.075782474761,52.4365095714723,19.3138875926566,9.22714572068018,289.566304921015,7.93604150663741,3.82510326392823,41.636235779358,40.6667268726565,69.9624638519702,100.240358961557,93.8266091632208,203.398462937679,103.626991689748,21.4497190492236,7.78967059064984,33.5068885990872,20.7543051208453,34.3435192498429,31.8089819821958,8.87375139980956,18.0117964284121,209.490727278632,185.703570623716,300.333458709209,9.92902687824884,54.9738379950015,120.478374097598,57.0891742039076,68.5070559373006,236.986844756811,268.075190435609,10.945094286453,27.3690828416952,230.757842938244,29.7839273209012,18.745014654659,201.010903086618,9.31321438374639,4.74660461581504,21.9680880551569,22.7180541243374,20.3046389829031,26.6517010865146,38.1513219064855,14.7332656598968,6.65079284830874,183.364847778055,334.360311028712,31.7935964509712,12.2558892562093,223.14163327549,194.244445865631,171.2743424482,120.687748893372,14.8581763609413,32.4642173657273,34.5060991837341,31.7828274257469,33.0317646932273,26.3512054473347,203.492414802148,101.612255188926,8.58448637501378,70.6425484314125,170.384859231028,43.1266887260852,165.761586601216,37.9181942458402,69.8933628067881,310.368391982832,14.845872629016,7.54735428965198,21.7089934551143,22.2337916289922,36.7910994170318,28.4479564740097,6.43007590910686,23.1868070565132,352.747508869241,7.73670047404466,9.0478506262253,46.7179129695027,20.0691397821507,72.8271010265763,21.087901534854,335.978617226064,32.7448578545553,21.0041973576895,36.576408191795,8.60060122392795,21.4308261001595,64.0557117657321,39.1229921356822,16.5840944829943,21.8203502028007,16.4239649393249,35.5386945195471,11.8163113004015,5.76592000433417,10.4028350800725,20.5597413095937,339.950638769826,33.8069085178978,19.3616892186309,167.928670331232,11.0855582685902,13.2683115350356,30.8368311969996,40.739823500095,188.703465979073,285.63923540028,29.4204717735268,27.8759471148465,124.920129378076,30.5208719042351,250.906368499,27.897982438136,35.8064766110844,27.5879144280215,24.3229301078652,24.7506011739516,162.056651373225,73.3281947127091,9.29614018339964,47.1525858343405,34.9680912315506,32.4186894599152,191.382610390816,78.3587627583607,44.8098787753046,50.1428909136826,27.6108876341208,40.2011955530806,19.9680378022317,17.7663894387552,155.375489486308
128.991564897853,18.0560095230583,85.1956050790991,88.8654864392466,120.631430750929,50.0271618026373,0,80.9377207413242,50.1800459515309,45.9046450160679,75.7644597140759,66.8545793306456,34.5471855559834,28.8961253274445,77.5567744197621,140.079011102166,304.675095327391,63.1857076091987,10.8243544159996,53.6453284222253,19.7270627730321,39.235288313127,259.787752247206,245.042619645476,298.988431802515,16.7668564960069,65.0216466987837,52.6471848289052,231.502379733232,50.5006467803598,47.9016443902283,87.2730736740528,21.0721389862842,18.2648951348645,46.0963024867974,37.2127270760774,145.311112265432,53.6653713668589,67.0866137603391,49.2320740834725,18.2204497986821,26.5724087415098,79.9803561711932,77.4458198740697,52.2371969750689,32.2139325531334,151.417938394025,127.61621995147,242.269533521425,35.1797746551951,13.6121773963438,62.3910234253516,15.9139093086833,18.7704556439314,178.899494084565,209.987839763363,33.2608401274695,73.0059207318331,172.670492265997,15.3477508086433,63.1280336174091,142.923552414372,54.8180091865919,46.3960346599595,67.6049248762234,68.3548537720567,65.9414071952249,72.2885389764355,13.0321118130912,60.4919975624601,49.743600894465,125.332578650791,276.272960356466,77.4304343426,57.5829213814075,165.054282603244,136.157095193384,113.186991775954,66.5972757904996,60.6036100373812,78.1010552545632,80.1429370786459,17.3570418493952,78.6686025829311,71.9879286180373,145.405064129902,45.7442669185417,37.6621064528171,20.2488071278478,112.301623846593,13.2660200276698,107.67423592897,83.555032140318,22.9222471398849,252.281041310586,29.851378151701,52.7441042333533,67.3663215578135,26.5050457468946,82.4279373091226,74.0847942405767,49.1168056449673,68.8236449436124,294.660158196995,50.3498408796352,50.2154449611587,16.5495828345544,30.5135938029338,19.9922112985061,28.7829101928673,277.891266553818,15.7666723147308,66.8028519114822,82.2132460849709,52.5793131573256,67.0675014769582,10.938973311076,84.7598300295091,62.1930120186884,67.4495388183586,62.0533181927515,81.1755308041704,57.2343592284718,50.343847656992,54.9582803992334,24.2295328317113,281.86328809758,79.4437464110736,64.9984601835604,109.865205264268,49.6967946072147,58.2728763012159,76.4736690888734,10.4732830838997,130.616115306826,227.551884728034,75.0573096469527,73.4953721442603,66.8327787058291,76.1577097963259,192.819017826754,73.5348203206705,81.4433145014393,73.2243581006814,69.959767992141,70.3874390558404,106.836171903817,25.1941089990947,55.3842319550039,20.1542837088512,80.6049291227734,78.055527352874,133.295259718569,30.7204053908401,11.6221100652161,10.5450891020527,32.2073685853365,85.8380334460394,65.6046653809924,64.0914099412142,97.2881388140621
219.782255198074,46.8643197466885,3.10822221324276,1.627566577704,211.395815818857,35.3008828570485,80.9377207413242,0,30.0801210572421,34.5822661605198,4.62971717195589,13.3987107588508,51.3220169061489,54.2185093526405,2.78484458964794,239.841522173724,404.674943990793,17.1026983213393,83.4404694518797,27.1156584572332,60.6986197122621,42.6773454802481,359.786929158629,345.041105473929,398.982060719181,92.9498393966275,15.3099737219173,27.661644564019,331.441151500453,29.8953426455131,32.6285264802533,5.67273904985325,78.1068962583322,110.953561845516,141.440955375426,135.60057938248,245.315489213753,144.685488880293,13.1951511261548,31.0262497138333,72.7046356624671,61.9333939422721,1.09149247346073,3.15631879252804,28.0225430874517,54.9442612102498,251.410542050329,227.62438094151,342.206589475844,49.8517781564497,95.6622564429966,162.40294912612,97.6541018831766,109.711218281152,278.900338294064,309.98752604643,48.0157410762704,7.52815313827357,272.676024241101,69.2896988045087,17.2422967930218,242.929205208177,25.5352135348424,38.8036634784932,12.6523051867988,11.9215987673375,14.3287529014311,8.0849796491244,78.6413539456139,19.8925484647538,30.7521086172289,225.286687471183,376.275085244197,3.57362390857008,22.6717635358529,265.0585725621,236.156349428777,213.194104059669,162.178210912177,19.7617222769537,2.43143826758582,1.34600257377509,72.3165654574891,1.83164604810934,8.35230280848153,245.410180488673,142.986501366095,45.5690459891298,112.559409863522,212.306360631792,84.3322629952723,207.683561611289,2.45443444030393,111.098241035426,352.277342736922,54.1793814914252,27.7789480072954,12.9011790039857,59.8182132587681,1.11543468198772,6.28721806998745,31.7136041402796,11.4346539373757,394.649039662139,30.0724769158146,30.0625065897787,87.434801587785,56.1089956951856,114.725800086506,60.8905278570814,377.887582478398,73.6499409166358,13.6057815298693,1.72641254642244,28.1021182589513,13.1896916846515,105.932746987089,3.15913778195408,18.0667531076196,12.8975015918898,18.201012264131,1.52123483532149,23.4213169227362,32.1380606843616,25.4698734717418,61.0536028136614,381.862307944692,2.28898089237772,15.2520366328749,209.793422721025,36.3447451670869,22.2251657820547,4.05211813337777,81.8748256607229,230.622024236277,327.556367996811,5.20142010444063,6.7640950407216,166.843650867523,4.4888933250023,292.823095144696,6.80557135069022,0.49787037412462,7.23607413213203,10.3772749446001,9.96631640475792,203.251889948407,114.256728613122,30.2542418102511,85.4695215828816,1.46049614267204,2.5537056539616,233.301313630462,119.574638482519,85.5280795629708,92.0096683790419,67.569593603932,4.23756350489457,14.6749342395373,16.8436792522414,197.296845904632
189.018906808041,17.796789874926,24.0457781948299,27.7039468127459,180.632467428824,7.39055575196934,50.1800459515309,30.0801210572421,0,3.3628537448444,18.6986421565866,11.3274131961295,16.5850265174608,18.369544618419,20.5985594107097,203.625905078181,368.464024326351,9.67102809410052,47.2125191833246,4.93017475254789,26.9109629877754,8.65103955783519,323.576681246166,308.831548644436,362.777360801474,57.100863413849,9.96452389443988,4.4600879140366,295.229579415025,4.67576840121263,6.62469799694336,30.1305151780718,42.9826430556521,74.7401224178959,105.217465733317,99.3789648466127,209.100041264392,108.461264660481,11.6877921038775,2.76779054130461,36.5923325729568,25.7202719426022,22.9816128386282,20.3409322986019,2.14901689648147,21.1106141197318,215.192305605346,191.40514895043,305.992934476008,13.823071675562,59.6666541432226,126.179952424311,61.7629579491968,73.4837851166382,242.688423083525,273.776768762322,13.9023396371165,15.8621540533975,236.459421264957,33.3101930501701,11.3784955449011,206.712481413332,4.67987450529979,9.37306812476449,11.6078927573284,12.8422335860043,9.14858936613047,15.4990717257623,42.8219794597903,6.42133021872541,4.97405039522993,189.066426104768,340.061889355425,20.3333999122719,5.14570076282373,228.843211602203,199.946024192344,176.975920774914,125.95921572575,6.70021721104059,20.9579506639119,22.9999339696276,36.4712112084643,21.6568183476367,15.6173023222126,209.193993128861,106.761349258658,10.9895459225903,76.3333636976968,176.086437557741,48.1063279826522,171.46316492793,26.5465751651352,74.8704695785484,316.069970309546,17.9503535200558,6.36712231990793,12.6414072436649,23.9197627255654,25.3043858371473,17.0415623197574,5.25091668533387,13.9331706549465,358.449087195954,5.85232276984366,3.70408722615789,51.3893296770595,21.8421657871002,78.4995557780111,26.1721851465182,341.680195552777,37.4351409882963,12.6765618639216,25.0703589636417,4.76195626859454,11.4714603277085,69.7069569569098,27.6169139110406,8.98356301364131,11.0978135858385,7.90431180873463,24.0993122804987,5.63812375027048,2.3773130211887,4.74425920852289,24.8286780014214,345.652217096539,22.3164640918544,12.1553521776373,173.571668035464,14.5007183682451,7.24316493458712,19.8325500631145,45.6475133149098,194.405044305786,291.340813726993,18.1794071838724,16.559412466448,130.621707704789,19.0455006780167,256.607946825714,16.5216631057675,24.3542347050185,16.1311321971141,13.0364838465789,13.3633156337142,167.033707407152,78.0333284860786,11.6457912043427,49.7493092537418,23.473461681032,21.1120087737261,197.084188717529,83.3475822723525,49.4991082430595,55.78185826018,33.057367963159,28.6953396348491,10.0708357093036,11.3863963984143,161.077067813022
184.511956544304,16.2488545589263,28.5478374767795,32.2104379431074,176.125517165087,6.01002075086695,45.9046450160679,34.5822661605198,3.3628537448444,0,23.896084982659,15.5295251721325,17.0715681277237,17.0844843834027,25.7947988183672,201.228372630672,366.066491878842,12.8982992334031,45.4770493758405,5.63862754122494,24.9018906785036,9.65557632956679,321.179148798657,306.434016196927,360.379828353965,55.7202180186217,13.9102736811529,5.51345128701387,292.832046967516,5.66982789265571,7.24502160148739,35.3862053287588,41.6631502418956,72.7857983433275,102.819933285808,96.9814323991038,206.702508816883,106.429350823743,15.8496941170577,5.09009379426114,34.7733370317095,23.9984290249264,28.1785254598039,25.5594866674135,6.66738181066017,19.7157810203839,212.794773157837,189.007616502921,303.5954020285,13.0852402590386,57.7978725244094,123.782419976802,59.9466525678384,71.2405125803965,240.290890636016,271.379236314814,14.1205379839216,21.119587525177,234.061888817448,31.4407119299234,15.5689054145629,204.314948965823,6.50864671926887,10.9759293761523,15.8889106855312,16.983521640944,14.1967576912273,20.52175719563,41.005357593814,9.80556553530113,7.63144011577915,186.668893657259,337.664356907916,25.5441011359661,6.80750590101546,226.445679154694,197.548491744835,174.578388327405,123.561683278241,10.6873410100417,26.2156717297096,28.2565133461721,34.6546573234536,26.8514702825223,20.1735448531336,206.796460681352,104.363816811149,11.7579288326813,73.9885385902298,173.688905110232,45.7897819849131,169.065632480421,31.741501498266,72.5795372808667,313.672437862037,16.2564851068531,7.94866300311651,17.8759301412153,22.7279518555671,30.5413444304672,22.2383544958029,5.62388560649264,18.2422102768727,356.051554748445,6.73565723642516,7.67093578163484,49.5701816884425,21.5094002048683,76.1549218565809,26.0670199719019,339.282663105268,35.7263491432879,16.3267282517583,30.326706366544,6.62706164287116,15.6056265284296,67.356275480497,32.8733193075704,10.6434916433879,15.6250109931592,10.8135446355576,29.296643163026,9.21907836904223,5.14794938628143,6.67977593559014,23.2940212163772,343.25468464903,27.557027880969,15.0364246126477,171.174240740276,17.4043648144403,10.2513323063023,24.7259537454101,43.5480241144332,192.007511858277,288.943281279484,23.3290928422281,21.8442852916974,128.22417525728,24.2713440568287,254.210414378205,21.7177549375471,29.5569584274381,21.3402408182313,18.1465113096798,18.5589533133056,164.849654137453,76.1800196581432,14.0708715294206,48.2420515111188,28.718539219536,26.323237999843,194.68665627002,80.9500498248435,47.6582290123428,53.5571581366741,33.3073320515956,33.9513004176907,14.2315921670113,15.106065184794,158.679535365513
